INVEST_DT,RPTV_ITM_NM,ITM_CD,ITM_NM,GRADE_CD,G_NAME,UNIT_QTY,UNIT,MI_P,MA_P,AV_P,FLT_P,PAV_RATE,J_7_RATE,J_365_RATE
2020.03.18,감자,15200,감자,2,보통,20,20kg상자,15000,31000,20279,-6043,"26,322(77%)","15,848(128%)","19,432(104.4%)"
2020.03.18,감자,15200,감자,3,하,20,20kg상자,2000,15000,10185,1742,"8,443(120.6%)","6,146(165.7%)","9,354(108.9%)"
2020.03.19,감자,15200,감자,0,특,20,20kg상자,70000,78000,74580,-72,"74,652(99.9%)","75,270(99.1%)","88,512(84.3%)"
2020.03.19,감자,15200,감자,1,상,20,20kg상자,24000,70000,40185,-10985,"51,170(78.5%)","46,814(85.8%)","71,389(56.3%)"
2020.03.19,감자,15200,감자,2,보통,20,20kg상자,15500,24000,19572,-707,"20,279(96.5%)","17,328(113%)","26,777(73.1%)"
2020.03.19,감자,15200,감자,3,하,20,20kg상자,1000,15500,9380,-805,"10,185(92.1%)","6,947(135%)","9,648(97.2%)"
2020.03.20,감자,15200,감자,0,특,20,20kg상자,79000,83000,81642,7062,"74,580(109.5%)","75,971(107.5%)","75,582(108%)"
2020.03.20,감자,15200,감자,1,상,20,20kg상자,24000,79000,37850,-2335,"40,185(94.2%)","48,636(77.8%)","55,743(67.9%)"
2020.03.20,감자,15200,감자,2,보통,20,20kg상자,16500,24000,20252,680,"19,572(103.5%)","18,666(108.5%)","21,509(94.2%)"
2020.03.20,감자,15200,감자,3,하,20,20kg상자,1000,16500,12160,2780,"9,380(129.6%)","7,693(158.1%)","10,038(121.1%)"
2020.03.21,감자,15200,감자,0,특,20,20kg상자,84500,86500,85402,3760,"81,642(104.6%)","77,315(110.5%)","71,312(119.8%)"
2020.03.21,감자,15200,감자,1,상,20,20kg상자,28000,84500,56990,19140,"37,850(150.6%)","47,283(120.5%)","57,513(99.1%)"
2020.03.21,감자,15200,감자,2,보통,20,20kg상자,18000,28000,22320,2068,"20,252(110.2%)","19,696(113.3%)","20,331(109.8%)"
2020.03.21,감자,15200,감자,3,하,20,20kg상자,1000,18000,13137,977,"12,160(108%)","8,807(149.2%)","9,534(137.8%)"
2020.03.23,감자,15200,감자,0,특,20,20kg상자,82000,86500,85159,-243,"85,402(99.7%)","79,159(107.6%)","76,305(111.6%)"
2020.03.23,감자,15200,감자,1,상,20,20kg상자,25000,82000,40724,-16266,"56,990(71.5%)","48,000(84.8%)","63,801(63.8%)"
2020.03.23,감자,15200,감자,2,보통,20,20kg상자,16500,25000,20714,-1606,"22,320(92.8%)","20,623(100.4%)","20,800(99.6%)"
2020.03.23,감자,15200,감자,3,하,20,20kg상자,2000,16500,10390,-2747,"13,137(79.1%)","10,079(103.1%)","7,595(136.8%)"
2020.03.24,감자,15200,감자,0,특,20,20kg상자,75000,82000,79243,-5916,"85,159(93.1%)","79,739(99.4%)","76,305(103.9%)"
2020.03.24,감자,15200,감자,1,상,20,20kg상자,21500,75000,38552,-2172,"40,724(94.7%)","48,408(79.6%)","63,801(60.4%)"
2020.03.24,감자,15200,감자,2,보통,20,20kg상자,14000,21500,17484,-3230,"20,714(84.4%)","21,577(81%)","20,800(84.1%)"
2020.03.24,감자,15200,감자,3,하,20,20kg상자,1000,14000,8490,-1900,"10,390(81.7%)","10,616(80%)","7,595(111.8%)"
2020.03.25,감자,15200,감자,0,특,20,20kg상자,68000,75000,71632,-7611,"79,243(90.4%)","80,113(89.4%)","80,273(89.2%)"
2020.03.25,감자,15200,감자,1,상,20,20kg상자,22000,68000,41325,2773,"38,552(107.2%)","44,245(93.4%)","56,775(72.8%)"
2020.03.25,감자,15200,감자,2,보통,20,20kg상자,12500,22000,17107,-377,"17,484(97.8%)","20,104(85.1%)","19,538(87.6%)"
2020.03.25,감자,15200,감자,3,하,20,20kg상자,500,12500,6846,-1644,"8,490(80.6%)","10,624(64.4%)","8,893(77%)"
2020.03.26,감자,15200,감자,0,특,20,20kg상자,68000,75000,70938,-694,"71,632(99%)","79,610(89.1%)","86,009(82.5%)"
2020.03.26,감자,15200,감자,1,상,20,20kg상자,22000,68000,41304,-21,"41,325(99.9%)","42,604(96.9%)","56,235(73.4%)"
2020.03.26,감자,15200,감자,2,보통,20,20kg상자,11000,22000,15858,-1249,"17,107(92.7%)","19,575(81%)","18,463(85.9%)"
2020.03.26,감자,15200,감자,3,하,20,20kg상자,1000,11000,6147,-699,"6,846(89.8%)","10,067(61.1%)","7,375(83.3%)"
2020.03.27,감자,15200,감자,0,특,20,20kg상자,72000,77500,73066,2128,"70,938(103%)","79,003(92.5%)","84,444(86.5%)"
2020.03.27,감자,15200,감자,1,상,20,20kg상자,20000,72000,40461,-843,"41,304(98%)","42,791(94.6%)","76,520(52.9%)"
2020.03.27,감자,15200,감자,2,보통,20,20kg상자,9000,20000,13653,-2205,"15,858(86.1%)","18,956(72%)","38,125(35.8%)"
2020.03.27,감자,15200,감자,3,하,20,20kg상자,500,9000,5149,-998,"6,147(83.8%)","9,528(54%)","10,126(50.8%)"
2020.03.28,감자,15200,감자,0,특,20,20kg상자,71000,73000,71771,-1295,"73,066(98.2%)","77,573(92.5%)","83,631(85.8%)"
2020.03.28,감자,15200,감자,1,상,20,20kg상자,23000,71000,47272,6811,"40,461(116.8%)","43,226(109.4%)","67,842(69.7%)"
2020.03.28,감자,15200,감자,2,보통,20,20kg상자,9000,23000,16528,2875,"13,653(121.1%)","17,856(92.6%)","22,750(72.7%)"
2020.03.28,감자,15200,감자,3,하,20,20kg상자,500,9000,5004,-145,"5,149(97.2%)","8,360(59.9%)","8,045(62.2%)"
2020.03.30,감자,15200,감자,0,특,20,20kg상자,66000,73000,69070,-2701,"71,771(96.2%)","75,302(91.7%)","91,149(75.8%)"
2020.03.30,감자,15200,감자,1,상,20,20kg상자,21000,66000,40346,-6926,"47,272(85.3%)","41,606(97%)","74,820(53.9%)"
2020.03.30,감자,15200,감자,2,보통,20,20kg상자,14000,21000,17050,522,"16,528(103.2%)","16,891(100.9%)","29,857(57.1%)"
2020.03.30,감자,15200,감자,3,하,20,20kg상자,1000,14000,8272,3268,"5,004(165.3%)","7,004(118.1%)","10,442(79.2%)"
2020.03.31,감자,15200,감자,0,특,20,20kg상자,66000,70000,67359,-1711,"69,070(97.5%)","72,620(92.8%)","91,149(73.9%)"
2020.03.31,감자,15200,감자,1,상,20,20kg상자,35000,66000,53052,12706,"40,346(131.5%)","41,543(127.7%)","74,820(70.9%)"
2020.03.31,감자,15200,감자,2,보통,20,20kg상자,15500,35000,22357,5307,"17,050(131.1%)","16,280(137.3%)","29,857(74.9%)"
2020.03.31,감자,15200,감자,3,하,20,20kg상자,500,15500,10114,1842,"8,272(122.3%)","6,651(152.1%)","10,442(96.9%)"
2020.04.01,감자,15200,감자,0,특,20,20kg상자,61500,65000,63715,-3644,"67,359(94.6%)","70,639(90.2%)","90,918(70.1%)"
2020.04.01,감자,15200,감자,1,상,20,20kg상자,30000,61500,47022,-6030,"53,052(88.6%)","43,960(107%)","76,386(61.6%)"
2020.04.01,감자,15200,감자,2,보통,20,20kg상자,11500,30000,17557,-4800,"22,357(78.5%)","17,092(102.7%)","34,171(51.4%)"
2020.04.01,감자,15200,감자,3,하,20,20kg상자,1000,11500,6135,-3979,"10,114(60.7%)","6,922(88.6%)","15,194(40.4%)"
2020.04.02,감자,15200,감자,0,특,20,20kg상자,63000,65000,63906,191,"63,715(100.3%)","69,320(92.2%)","88,948(71.8%)"
2020.04.02,감자,15200,감자,1,상,20,20kg상자,23500,63000,43936,-3086,"47,022(93.4%)","44,910(97.8%)","71,708(61.3%)"
2020.04.02,감자,15200,감자,2,보통,20,20kg상자,10500,23500,16716,-841,"17,557(95.2%)","17,167(97.4%)","28,818(58%)"
2020.04.02,감자,15200,감자,3,하,20,20kg상자,1000,10500,6405,270,"6,135(104.4%)","6,804(94.1%)","10,873(58.9%)"
2020.04.03,감자,15200,감자,0,특,20,20kg상자,57000,60000,58659,-5247,"63,906(91.8%)","68,148(86.1%)","84,968(69%)"
2020.04.03,감자,15200,감자,1,상,20,20kg상자,28000,57000,44168,232,"43,936(100.5%)","45,348(97.4%)","65,353(67.6%)"
2020.04.03,감자,15200,감자,2,보통,20,20kg상자,12000,28000,18310,1594,"16,716(109.5%)","17,310(105.8%)","25,085(73%)"
2020.04.03,감자,15200,감자,3,하,20,20kg상자,1000,12000,6236,-169,"6,405(97.4%)","6,847(91.1%)","9,373(66.5%)"
2020.04.04,감자,15200,감자,0,특,20,20kg상자,52000,56000,53571,-5088,"58,659(91.3%)","65,747(81.5%)","83,713(64%)"
2020.04.04,감자,15200,감자,1,상,20,20kg상자,30500,52000,42102,-2066,"44,168(95.3%)","45,966(91.6%)","62,745(67.1%)"
2020.04.04,감자,15200,감자,2,보통,20,20kg상자,14000,30500,21110,2800,"18,310(115.3%)","18,086(116.7%)","25,417(83.1%)"
2020.04.04,감자,15200,감자,3,하,20,20kg상자,1000,14000,6736,500,"6,236(108%)","7,028(95.8%)","9,631(69.9%)"
2020.04.06,감자,15200,감자,0,특,20,20kg상자,52000,54000,52635,-936,"53,571(98.3%)","62,713(83.9%)","63,843(82.4%)"
2020.04.06,감자,15200,감자,1,상,20,20kg상자,21000,52000,31621,-10481,"42,102(75.1%)","45,104(70.1%)","51,364(61.6%)"
2020.04.06,감자,15200,감자,2,보통,20,20kg상자,10000,21000,16306,-4804,"21,110(77.2%)","18,850(86.5%)","26,404(61.8%)"
2020.04.06,감자,15200,감자,3,하,20,20kg상자,1000,10000,5352,-1384,"6,736(79.5%)","7,316(73.2%)","9,427(56.8%)"
2020.04.07,감자,15200,감자,0,특,20,20kg상자,50500,54000,52169,-466,"52,635(99.1%)","59,974(87%)","63,843(81.7%)"
2020.04.07,감자,15200,감자,1,상,20,20kg상자,23000,50500,39565,7944,"31,621(125.1%)","43,650(90.6%)","51,364(77%)"
2020.04.07,감자,15200,감자,2,보통,20,20kg상자,14000,23000,18217,1911,"16,306(111.7%)","18,726(97.3%)","26,404(69%)"
2020.04.07,감자,15200,감자,3,하,20,20kg상자,1000,14000,7483,2131,"5,352(139.8%)","6,830(109.6%)","9,427(79.4%)"
2020.04.08,감자,15200,감자,0,특,20,20kg상자,50000,52500,51551,-618,"52,169(98.8%)","57,443(89.7%)","65,816(78.3%)"
2020.04.08,감자,15200,감자,1,상,20,20kg상자,19000,50000,38010,-1555,"39,565(96.1%)","41,402(91.8%)","49,936(76.1%)"
2020.04.08,감자,15200,감자,2,보통,20,20kg상자,10000,19000,14662,-3555,"18,217(80.5%)","18,036(81.3%)","23,588(62.2%)"
2020.04.08,감자,15200,감자,3,하,20,20kg상자,500,10000,5486,-1997,"7,483(73.3%)","6,391(85.8%)","8,549(64.2%)"
2020.04.09,감자,15200,감자,0,특,20,20kg상자,51000,52000,51555,4,"51,551(100%)","55,415(93%)","71,744(71.9%)"
2020.04.09,감자,15200,감자,1,상,20,20kg상자,32000,51000,44130,6120,"38,010(116.1%)","39,900(110.6%)","55,803(79.1%)"
2020.04.09,감자,15200,감자,2,보통,20,20kg상자,12000,32000,19299,4637,"14,662(131.6%)","17,554(109.9%)","27,402(70.4%)"
2020.04.09,감자,15200,감자,3,하,20,20kg상자,2000,12000,7130,1644,"5,486(130%)","6,283(113.5%)","10,137(70.3%)"
2020.04.10,감자,15200,감자,0,특,20,20kg상자,51500,53000,52258,703,"51,555(101.4%)","53,357(97.9%)","64,381(81.2%)"
2020.04.10,감자,15200,감자,1,상,20,20kg상자,32500,51500,44612,482,"44,130(101.1%)","39,933(111.7%)","57,071(78.2%)"
2020.04.10,감자,15200,감자,2,보통,20,20kg상자,9500,32500,18348,-951,"19,299(95.1%)","17,984(102%)","32,953(55.7%)"
2020.04.10,감자,15200,감자,3,하,20,20kg상자,2000,9500,5823,-1307,"7,130(81.7%)","6,404(90.9%)","12,982(44.9%)"
2020.04.11,감자,15200,감자,0,특,20,20kg상자,51000,52000,51527,-731,"52,258(98.6%)","52,290(98.5%)","59,022(87.3%)"
2020.04.11,감자,15200,감자,1,상,20,20kg상자,37500,51000,46194,1582,"44,612(103.5%)","40,007(115.5%)","47,373(97.5%)"
2020.04.11,감자,15200,감자,2,보통,20,20kg상자,11000,37500,20413,2065,"18,348(111.3%)","17,990(113.5%)","24,151(84.5%)"
2020.04.11,감자,15200,감자,3,하,20,20kg상자,1000,11000,5646,-177,"5,823(97%)","6,335(89.1%)","9,707(58.2%)"
2020.04.13,감자,15200,감자,0,특,20,20kg상자,50000,52000,50690,-837,"51,527(98.4%)","51,949(97.6%)","61,894(81.9%)"
2020.04.13,감자,15200,감자,1,상,20,20kg상자,36000,50000,45021,-1173,"46,194(97.5%)","40,689(110.6%)","56,426(79.8%)"
2020.04.13,감자,15200,감자,2,보통,20,20kg상자,12500,36000,21405,992,"20,413(104.9%)","17,874(119.8%)","35,625(60.1%)"
2020.04.13,감자,15200,감자,3,하,20,20kg상자,1000,12500,6354,708,"5,646(112.5%)","6,153(103.3%)","15,459(41.1%)"
2020.04.14,감자,15200,감자,0,특,20,20kg상자,49000,51000,49833,-857,"50,690(98.3%)","51,625(96.5%)","61,894(80.5%)"
2020.04.14,감자,15200,감자,1,상,20,20kg상자,36500,49000,44801,-220,"45,021(99.5%)","42,922(104.4%)","56,426(79.4%)"
2020.04.14,감자,15200,감자,2,보통,20,20kg상자,11000,36500,20721,-684,"21,405(96.8%)","18,724(110.7%)","35,625(58.2%)"
2020.04.14,감자,15200,감자,3,하,20,20kg상자,1500,11000,6802,448,"6,354(107.1%)","6,320(107.6%)","15,459(44%)"
2020.04.15,감자,15200,감자,0,특,20,20kg상자,49000,51000,49818,-15,"49,833(100%)","51,236(97.2%)","60,625(82.2%)"
2020.04.15,감자,15200,감자,1,상,20,20kg상자,36000,49000,44592,-209,"44,801(99.5%)","43,795(101.8%)","51,644(86.3%)"
2020.04.15,감자,15200,감자,2,보통,20,20kg상자,10000,36000,18353,-2368,"20,721(88.6%)","19,141(95.9%)","29,704(61.8%)"
2020.04.15,감자,15200,감자,3,하,20,20kg상자,1000,10000,6199,-603,"6,802(91.1%)","6,207(99.9%)","14,049(44.1%)"
2020.04.16,감자,15200,감자,0,특,20,20kg상자,48000,50000,48907,-911,"49,818(98.2%)","50,947(96%)","61,587(79.4%)"
2020.04.16,감자,15200,감자,1,상,20,20kg상자,43500,48000,45596,1004,"44,592(102.3%)","44,892(101.6%)","54,174(84.2%)"
2020.04.16,감자,15200,감자,2,보통,20,20kg상자,16000,43500,32540,14187,"18,353(177.3%)","19,757(164.7%)","32,661(99.6%)"
2020.04.16,감자,15200,감자,3,하,20,20kg상자,3000,16000,9512,3313,"6,199(153.4%)","6,326(150.4%)","15,136(62.8%)"
2020.04.17,감자,15200,감자,0,특,20,20kg상자,47000,49000,47407,-1500,"48,907(96.9%)","50,506(93.9%)","61,257(77.4%)"
2020.04.17,감자,15200,감자,1,상,20,20kg상자,38000,47000,44534,-1062,"45,596(97.7%)","45,136(98.7%)","53,530(83.2%)"
2020.04.17,감자,15200,감자,2,보통,20,20kg상자,13000,38000,22861,-9679,"32,540(70.3%)","21,963(104.1%)","34,378(66.5%)"
2020.04.17,감자,15200,감자,3,하,20,20kg상자,2000,13000,8430,-1082,"9,512(88.6%)","6,723(125.4%)","14,493(58.2%)"
2020.04.18,감자,15200,감자,0,특,20,20kg상자,49000,49000,49000,1593,"47,407(103.4%)","49,697(98.6%)","57,731(84.9%)"
2020.04.18,감자,15200,감자,1,상,20,20kg상자,38500,49000,45368,834,"44,534(101.9%)","45,123(100.5%)","52,584(86.3%)"
2020.04.18,감자,15200,감자,2,보통,20,20kg상자,12000,38500,21706,-1155,"22,861(94.9%)","22,716(95.6%)","33,698(64.4%)"
2020.04.18,감자,15200,감자,3,하,20,20kg상자,1500,12000,6768,-1662,"8,430(80.3%)","7,157(94.6%)","16,700(40.5%)"
2020.04.20,감자,15200,감자,0,특,20,20kg상자,48000,49000,48339,-661,"49,000(98.7%)","49,276(98.1%)","50,231(96.2%)"
2020.04.20,감자,15200,감자,1,상,20,20kg상자,38500,48000,44862,-506,"45,368(98.9%)","44,985(99.7%)","46,703(96.1%)"
2020.04.20,감자,15200,감자,2,보통,20,20kg상자,13000,38500,20227,-1479,"21,706(93.2%)","22,931(88.2%)","35,789(56.5%)"
2020.04.20,감자,15200,감자,3,하,20,20kg상자,1500,13000,6861,93,"6,768(101.4%)","7,344(93.4%)","17,726(38.7%)"
2020.04.21,감자,15200,감자,0,특,20,20kg상자,49500,50000,49988,1649,"48,339(103.4%)","48,884(102.3%)","50,231(99.5%)"
2020.04.21,감자,15200,감자,1,상,20,20kg상자,46000,49500,47894,3032,"44,862(106.8%)","44,959(106.5%)","46,703(102.6%)"
2020.04.21,감자,15200,감자,2,보통,20,20kg상자,20000,46000,34684,14457,"20,227(171.5%)","22,735(152.6%)","35,789(96.9%)"
2020.04.21,감자,15200,감자,3,하,20,20kg상자,2000,20000,10028,3167,"6,861(146.2%)","7,429(135%)","17,726(56.6%)"
2020.04.22,감자,15200,감자,0,특,20,20kg상자,48500,49000,48684,-1304,"49,988(97.4%)","48,910(99.5%)","46,506(104.7%)"
2020.04.22,감자,15200,감자,1,상,20,20kg상자,44000,48500,46460,-1434,"47,894(97%)","45,474(102.2%)","42,263(109.9%)"
